"CLASIFICACIÓN ÚNICA DE OCUPACIONES
PARA COLOMBIA
CUOC 2025";;;;;
Código del Gran Grupo;Código de la Ocupación;Nombre de la Ocupación;Código de la Ocupación Afin;Nombre de la Ocupación Afin;
2;21310;Biólogos, botánicos, zoólogos y afines / Biólogas, botánicas, zoólogas y afines;21492;Ingenieros biomédicos y biológicos / Ingenieras biomédicas y biológicas;
2;21310;Biólogos, botánicos, zoólogos y afines / Biólogas, botánicas, zoólogas y afines;21522;Ingenieros de automatización e instrumentación / Ingenieras de automatización e instrumentación;
2;21310;Biólogos, botánicos, zoólogos y afines / Biólogas, botánicas, zoólogas y afines;22110;Médicos generales / Médicas generales;
2;21310;Biólogos, botánicos, zoólogos y afines / Biólogas, botánicas, zoólogas y afines;22120;Médicos especialistas / Médicas especialistas;
2;21310;Biólogos, botánicos, zoólogos y afines / Biólogas, botánicas, zoólogas y afines;31111;Técnicos en física y química / Técnicas en física y química;
2;21310;Biólogos, botánicos, zoólogos y afines / Biólogas, botánicas, zoólogas y afines;31160;Técnicos en química industrial / Técnicas en química industrial;
2;21310;Biólogos, botánicos, zoólogos y afines / Biólogas, botánicas, zoólogas y afines;32130;Técnicos y asistentes farmacéuticos / Técnicas y asistentes farmacéuticas;
2;21321;Agrónomos, agroecólogos, agrícolas, pecuarios y zootecnistas / Agrónomas, agroecólogas, agrícolas, pecuarias y zootecnistas;12230;Directores y gerentes de ingeniería, investigación y desarrollo / Directoras y gerentas de ingeniería, investigación y desarrollo;
2;21321;Agrónomos, agroecólogos, agrícolas, pecuarios y zootecnistas / Agrónomas, agroecólogas, agrícolas, pecuarias y zootecnistas;13110;Directores y gerentes de producción agropecuaria y silvicultura / Directoras y gerentas de producción agropecuaria y silvicultura;
2;21321;Agrónomos, agroecólogos, agrícolas, pecuarios y zootecnistas / Agrónomas, agroecólogas, agrícolas, pecuarias y zootecnistas;21310;Biólogos, botánicos, zoólogos y afines / Biólogas, botánicas, zoólogas y afines;
2;21321;Agrónomos, agroecólogos, agrícolas, pecuarios y zootecnistas / Agrónomas, agroecólogas, agrícolas, pecuarias y zootecnistas;21322;Silvicultores y forestales / Silvicultoras y forestales;
2;21321;Agrónomos, agroecólogos, agrícolas, pecuarios y zootecnistas / Agrónomas, agroecólogas, agrícolas, pecuarias y zootecnistas;21331;Profesionales ambientales y ecologistas;
2;21321;Agrónomos, agroecólogos, agrícolas, pecuarios y zootecnistas / Agrónomas, agroecólogas, agrícolas, pecuarias y zootecnistas;21430;Ingenieros medioambientales / Ingenieras medioambientales;
2;21321;Agrónomos, agroecólogos, agrícolas, pecuarios y zootecnistas / Agrónomas, agroecólogas, agrícolas, pecuarias y zootecnistas;22500;Veterinarios / Veterinarias;
2;21321;Agrónomos, agroecólogos, agrícolas, pecuarios y zootecnistas / Agrónomas, agroecólogas, agrícolas, pecuarias y zootecnistas;31421;Técnicos agropecuarios / Técnicas agropecuarias;
2;21321;Agrónomos, agroecólogos, agrícolas, pecuarios y zootecnistas / Agrónomas, agroecólogas, agrícolas, pecuarias y zootecnistas;31426;Promotores de servicios agrícolas y relacionados / Promotoras de servicios agrícolas y relacionados;
2;21321;Agrónomos, agroecólogos, agrícolas, pecuarios y zootecnistas / Agrónomas, agroecólogas, agrícolas, pecuarias y zootecnistas;31431;Técnicos forestales y de recursos naturales / Técnicas forestales y de recursos naturales;
2;21322;Silvicultores y forestales / Silvicultoras y forestales;13110;Directores y gerentes de producción agropecuaria y silvicultura / Directoras y gerentas de producción agropecuaria y silvicultura;
2;21322;Silvicultores y forestales / Silvicultoras y forestales;21310;Biólogos, botánicos, zoólogos y afines / Biólogas, botánicas, zoólogas y afines;
2;21322;Silvicultores y forestales / Silvicultoras y forestales;21321;Agrónomos, agroecólogos, agrícolas, pecuarios y zootecnistas / Agrónomas, agroecólogas, agrícolas, pecuarias y zootecnistas;
2;21322;Silvicultores y forestales / Silvicultoras y forestales;21331;Profesionales ambientales y ecologistas;
2;21322;Silvicultores y forestales / Silvicultoras y forestales;21430;Ingenieros medioambientales / Ingenieras medioambientales;
2;21322;Silvicultores y forestales / Silvicultoras y forestales;31121;Técnicos en construcción y arquitectura / Técnicas en construcción y arquitectura;
2;21322;Silvicultores y forestales / Silvicultoras y forestales;31410;Técnicos en ciencias biológicas (excluyendo la medicina) / Técnicas en ciencias biológicas (excluyendo la medicina);
2;21322;Silvicultores y forestales / Silvicultoras y forestales;31421;Técnicos agropecuarios / Técnicas agropecuarias;
2;21322;Silvicultores y forestales / Silvicultoras y forestales;31431;Técnicos forestales y de recursos naturales / Técnicas forestales y de recursos naturales;
2;21322;Silvicultores y forestales / Silvicultoras y forestales;61131;Agricultores de huertas, invernaderos, viveros y jardines / Agricultoras de huertas, invernaderos, viveros y jardines;
2;21323;Extensionistas agropecuarios y forestales de bosques naturales;21310;Biólogos, botánicos, zoólogos y afines / Biólogas, botánicas, zoólogas y afines;
2;21323;Extensionistas agropecuarios y forestales de bosques naturales;21321;Agrónomos, agroecólogos, agrícolas, pecuarios y zootecnistas / Agrónomas, agroecólogas, agrícolas, pecuarias y zootecnistas;
2;21323;Extensionistas agropecuarios y forestales de bosques naturales;21322;Silvicultores y forestales / Silvicultoras y forestales;
2;21323;Extensionistas agropecuarios y forestales de bosques naturales;21430;Ingenieros medioambientales / Ingenieras medioambientales;
2;21323;Extensionistas agropecuarios y forestales de bosques naturales;21499;Ingenieros no clasificados en otras ocupaciones / Ingenieras no clasificadas en otras ocupaciones;
2;21323;Extensionistas agropecuarios y forestales de bosques naturales;31431;Técnicos forestales y de recursos naturales / Técnicas forestales y de recursos naturales;
2;21331;Profesionales ambientales y ecologistas;11140;Dirigentes de organizaciones con un interés específico (partidos políticos, sindicatos y organizaciones sociales);
2;21331;Profesionales ambientales y ecologistas;12230;Directores y gerentes de ingeniería, investigación y desarrollo / Directoras y gerentas de ingeniería, investigación y desarrollo;
2;21331;Profesionales ambientales y ecologistas;21310;Biólogos, botánicos, zoólogos y afines / Biólogas, botánicas, zoólogas y afines;
2;21331;Profesionales ambientales y ecologistas;21322;Silvicultores y forestales / Silvicultoras y forestales;
2;21331;Profesionales ambientales y ecologistas;21430;Ingenieros medioambientales / Ingenieras medioambientales;
2;21331;Profesionales ambientales y ecologistas;31121;Técnicos en construcción y arquitectura / Técnicas en construcción y arquitectura;
2;21331;Profesionales ambientales y ecologistas;31432;Supervisores de explotación forestal y silvicultura / Supervisoras de explotación forestal y silvicultura;
2;21331;Profesionales ambientales y ecologistas;32571;Inspectores de sanidad, seguridad y salud en el trabajo / Inspectoras de sanidad, seguridad y salud en el trabajo;
2;21331;Profesionales ambientales y ecologistas;32573;Técnicos en prevención, gestión y control ambiental / Técnicas en prevención, gestión y control ambiental;
2;21331;Profesionales ambientales y ecologistas;33590;Agentes de gobierno y profesionales del nivel medio para la aplicación de regulaciones no clasificados en otras ocupaciones;
2;21332;Profesionales en gestión de riesgo de desastres;21331;Profesionales ambientales y ecologistas;
2;21332;Profesionales en gestión de riesgo de desastres;21499;Ingenieros no clasificados en otras ocupaciones / Ingenieras no clasificadas en otras ocupaciones;
2;21332;Profesionales en gestión de riesgo de desastres;26320;Sociólogos, antropólogos y afines / Sociólogas, antropólogas y afines;
2;21332;Profesionales en gestión de riesgo de desastres;32571;Inspectores de sanidad, seguridad y salud en el trabajo / Inspectoras de sanidad, seguridad y salud en el trabajo;
2;21332;Profesionales en gestión de riesgo de desastres;54111;Oficiales de bomberos;
2;21410;Ingenieros industriales y de producción / Ingenieras industriales y de producción;12230;Directores y gerentes de ingeniería, investigación y desarrollo / Directoras y gerentas de ingeniería, investigación y desarrollo;
2;21410;Ingenieros industriales y de producción / Ingenieras industriales y de producción;13210;Directores y gerentes de industrias manufactureras / Directoras y gerentas de industrias manufactureras;
2;21410;Ingenieros industriales y de producción / Ingenieras industriales y de producción;21441;Ingenieros mecánicos / Ingenieras mecánicas;
2;21410;Ingenieros industriales y de producción / Ingenieras industriales y de producción;21450;Ingenieros químicos / Ingenieras químicas;
2;21410;Ingenieros industriales y de producción / Ingenieras industriales y de producción;21491;Ingenieros de materiales / Ingenieras de materiales;
2;21410;Ingenieros industriales y de producción / Ingenieras industriales y de producción;21499;Ingenieros no clasificados en otras ocupaciones / Ingenieras no clasificadas en otras ocupaciones;
2;21410;Ingenieros industriales y de producción / Ingenieras industriales y de producción;22630;Profesionales de la salud y la higiene laboral y ambiental;
2;21410;Ingenieros industriales y de producción / Ingenieras industriales y de producción;24210;Profesionales y analistas de gestión y organización;
2;21410;Ingenieros industriales y de producción / Ingenieras industriales y de producción;31191;Técnicos en fabricación industrial / Técnicas en fabricación industrial;
2;21410;Ingenieros industriales y de producción / Ingenieras industriales y de producción;31199;Técnicos en ciencias físicas y en ingeniería no clasificados en otras ocupaciones / Técnicas en ciencias físicas y en ingeniería no clasificados en otras ocupaciones;
2;21410;Ingenieros industriales y de producción / Ingenieras industriales y de producción;31227;Supervisores de fabricación y procesamiento de productos textiles, cuero y piel / Supervisoras de fabricación y procesamiento de productos textiles, cuero y piel;
2;21410;Ingenieros industriales y de producción / Ingenieras industriales y de producción;31229;Supervisores de industrias manufactureras no clasificadas en otras ocupaciones / Supervisoras de industrias manufactureras no clasificadas en otras ocupaciones;
2;21420;Ingenieros civiles / Ingenieras civiles;12230;Directores y gerentes de ingeniería, investigación y desarrollo / Directoras y gerentas de ingeniería, investigación y desarrollo;
2;21420;Ingenieros civiles / Ingenieras civiles;13230;Directores y gerentes de empresas de construcción / Directoras y gerentas de empresas de construcción;
2;21420;Ingenieros civiles / Ingenieras civiles;13499;Directores y gerentes de servicios profesionales no clasificados en otras ocupaciones / Directoras y gerentes de servicios profesionales no clasificados en otras ocupaciones;
2;21420;Ingenieros civiles / Ingenieras civiles;21461;Ingenieros de minas / Ingenieras de minas;
2;21420;Ingenieros civiles / Ingenieras civiles;21640;Planificadores urbanos, regionales y de tránsito / Planificadoras urbanas, regionales y de tránsito;
2;21420;Ingenieros civiles / Ingenieras civiles;31122;Técnicos en topografía / Técnicas en topografía;
2;21420;Ingenieros civiles / Ingenieras civiles;31123;Técnicos en cartografía / Técnicas en cartografía;
2;21420;Ingenieros civiles / Ingenieras civiles;31181;Delineantes y dibujantes técnicos / Delineantes y dibujantes técnicas;
2;21420;Ingenieros civiles / Ingenieras civiles;33540;Funcionarios e inspectores gubernamentales de expedición de licencias / Funcionarias e inspectoras gubernamentales de expedición de licencias;
